NODE	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	thm	RandomSystems.SumOfPermutationsTight	769	REPO	∃ ε, (∀ (H : Type u) [inst : Fintype H] [inst_1 : DecidableEq H] [inst_2 : Nonempty H] [inst_3 : AddCommGroup H] (q : ℕ), RandomSystems.CR18.maxAdvantage (RandomSystems.CR18.PFunPDS.filterQueries q RandomSystems.CR18.SoPTight.sopReal) (RandomSystems.CR18.PFunPDS.filterQueries q RandomSystems.CR18.SoPTight.sopIdeal) ≤ ε (Fintype.card H) q) ∧ ∀ (N q : ℕ), 1 < q → q < N → ε N q < ↑q ^ 2 / ↑N…
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instTransEq_1
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NNReal.toReal
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.toNNReal
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instTransEq
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.PFunPDS.ignoreMBO
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.sopTightGame
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Eq.mpr
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	id
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	congrArg
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.PFunPDS
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.sopTightGame_ignoreMBO
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Eq.refl
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.maxAdvantage_filterQueries_seededConditionCGame_le
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Prod
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Equiv.Perm
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.Dist.uniform
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instFintypeProd
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Equiv.instFintype
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instNonemptyProd
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instNonemptyOfInhabited
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Equiv.inhabited'
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.sopFunction
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.sopTightBad
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.sopTightBad_decidable
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	List
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.sopTightBad_monotone
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.sopTight_condEquiv
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.Dist.uniform_isProbDist
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.sopIdeal_isProbDist
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.sopIdeal_totalOnNonempty
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.PFunDDS.Winner
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.IsBlind
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Iff.mpr
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NNReal
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Preorder.toLE
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	PartialOrder.toPreorder
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NNReal.instPartialOrder
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.Dist.mass
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.blindQueryList
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.le_toNNReal_iff_coe_le
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.sopEps_nonneg
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.mass_sopTightBad_le
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.blindQueryList_length_le
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.coe_toNNReal
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Zero.toOfNat0
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.instZero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	lt_trans
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.instPreorder
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Decidable.byContradiction
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Preorder.toLT
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.decLt
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Not
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight._proof_1_1
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	cast
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Eq.symm
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Eq.trans
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	congrFun'
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddMonoidWithOne.toNatCast
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddGroupWithOne.toAddMonoidWithOne
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Ring.toAddGroupWithOne
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.instRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddZero.toZero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddZeroClass.toAddZero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddMonoid.toAddZeroClass
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddMonoidWithOne.toAddMonoid
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.cast_zero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.cast_lt._simp_1
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.partialOrder
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	IsOrderedAddMonoid.toAddLeftMono
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.instAddCommMonoid
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.instPreorder
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.instIsOrderedAddMonoid
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.instZeroLEOneClass
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RCLike.charZero_rclike
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.instRCLike
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instOfNatAtLeastTwo
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.instAtLeastTwoHAddOfNat
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.instNeZeroSucc
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instLENat
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.cast_le._simp_1
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	dite
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.instMonoid
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	lt_of_le_of_lt
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	One.toOfNat1
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.instOne
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	min_le_left
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.linearOrder
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Finset.sum
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Finset.range
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	HSub.hSub
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instHSub
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.instSub
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	HMul.hMul
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instHMul
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	MulZeroClass.toMul
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	MulZeroOneClass.toMulZeroClass
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	MonoidWithZero.toMulZeroOneClass
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	GroupWithZero.toMonoidWithZero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	DivisionSemiring.toGroupWithZero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Semifield.toDivisionSemiring
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Field.toSemifield
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.instField
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	GroupWithZero.toDivInvMonoid
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	propext
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	lt_div_iff₀
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	MulPosReflectLE.toMulPosReflectLT
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NonUnitalNonAssocSemiring.toMulZeroClass
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NonUnitalNonAssocRing.toNonUnitalNonAssocSemiring
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NonUnitalNonAssocCommRing.toNonUnitalNonAssocRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NonUnitalCommRing.toNonUnitalNonAssocCommRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NonUnitalNormedCommRing.toNonUnitalCommRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NormedCommRing.toNonUnitalNormedCommRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.normedCommRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	MulPosStrictMono.toMulPosReflectLE
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	MulZeroClass.toZero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	IsStrictOrderedRing.toMulPosStrictMono
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.semiring
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Real.instIsStrictOrderedRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	MulOne.toMul
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	MulOneClass.toMulOne
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	MulZeroOneClass.toMulOneClass
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NonAssocSemiring.toMulZeroOneClass
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Semiring.toNonAssocSemiring
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	MulOne.toOne
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	one_mul
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddCommMonoidWithOne.toAddMonoidWithOne
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NonAssocSemiring.toAddCommMonoidWithOne
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.cast_pow._simp_1
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.decLe
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight._proof_1_2
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instMulNat
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	le_trans
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	le_of_not_gt
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.instLinearOrder
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	LinearOrder.toPartialOrder
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Linarith.lt_irrefl
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	ConditionallyCompletePartialOrderSup.toPartialOrder
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	ConditionallyCompletePartialOrder.toConditionallyCompletePartialOrderSup
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	ConditionallyCompleteLattice.toConditionallyCompletePartialOrder
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	ConditionallyCompleteLinearOrder.toConditionallyCompleteLattice
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instConditionallyCompleteLinearOrder
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int.instNormedCommRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Eq.mp
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	HAdd.hAdd
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instHAdd
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddSemigroup.toAdd
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddMonoid.toAddSemigroup
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int.instAddMonoid
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Neg.neg
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NegZeroClass.toNeg
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	SubNegZeroMonoid.toNegZeroClass
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	SubtractionMonoid.toSubNegZeroMonoid
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	SubtractionCommMonoid.toSubtractionMonoid
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddCommGroup.toDivisionAddCommMonoid
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int.instAddCommGroup
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddMonoidWithOne.toOne
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int.instSemiring
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	SubNegMonoid.toSub
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddGroup.toSubNegMonoid
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	AddGroupWithOne.toAddGroup
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int.instRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int.instAdd
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	MonoidWithZero.toMonoid
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Semiring.toMonoidWithZero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instOfNat
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Distrib.toMul
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NonUnitalNonAssocSemiring.toDistrib
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NonAssocSemiring.toNonUnitalNonAssocSemiring
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	instNatCastInt
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	NonAssocRing.toNonUnitalNonAssocRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Ring.toNonAssocRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.of_eq
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	CommSemiring.toSemiring
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int.instCommSemiring
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.add_congr
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Distrib.toAdd
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.rawCast
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.instCommSemiring
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int.rawCast
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	CommRing.toRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int.instCommRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int.negOfNat
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Meta.NormNum.instAddMonoidWithOne
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.neg_congr
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.cast_pos
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Meta.NormNum.isNat_ofNat
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.neg_add
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.neg_one_mul
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Meta.NormNum.IsInt.to_raw_eq
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Meta.NormNum.isInt_mul
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int.ofNat
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Meta.NormNum.IsInt.of_raw
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Meta.NormNum.IsNat.to_isInt
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Meta.NormNum.IsNat.of_raw
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.neg_zero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.sub_congr
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.pow_congr
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.atom_pf
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Nat.instAddMonoidWithOne
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.pow_add
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.single_pow
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.mul_pow
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.one_mul
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.one_pow
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.pow_zero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.add_mul
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.mul_add
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.mul_pf_left
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.mul_zero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.add_pf_add_zero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.zero_mul
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.add_pf_add_gt
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.mul_congr
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.mul_pf_right
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.mul_one
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.sub_pf
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.neg_mul
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.add_pf_add_lt
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.add_pf_add_overlap_zero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Meta.NormNum.IsInt.to_isNat
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Meta.NormNum.isInt_add
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.add_pf_zero_add
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.cast_zero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.add_pf_add_overlap
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Meta.NormNum.IsNat.to_raw_eq
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Meta.NormNum.isNat_add
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.mul_pp_pf_overlap
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Ring.add_overlap_pf_zero
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Mathlib.Tactic.Linarith.add_lt_of_neg_of_le
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	Int.instIsStrictOrderedRing
VDEP	RandomSystems.CR18.SoPTight.sop_randomness_expander_tight	neg_neg_of_pos
